PERIODO,FECHA,HORA,NO2_CENTENARIO,PM10_CENTENARIO,PM10_CORDOBA,PM10_LA_BOCA,CO_PALERMO
2010,06/10/2010,13,S/D,S/D,S/D,36,35
2010,06/10/2010,14,S/D,S/D,S/D,37,36
2010,06/10/2010,15,S/D,S/D,S/D,35,31
2010,06/10/2010,16,52,S/D,S/D,32,35
2010,06/10/2010,17,53,S/D,S/D,29,38
2010,06/10/2010,18,51,S/D,S/D,28,40
2010,06/10/2010,19,44,S/D,S/D,29,41
2010,06/10/2010,20,43,S/D,S/D,32,41
2010,06/10/2010,21,44,S/D,S/D,3,37
2010,06/10/2010,22,46,S/D,S/D,27,39
2010,06/10/2010,23,41,S/D,S/D,3,40
2010,06/10/2010,24,28,S/D,S/D,3,26
2010,07/10/2010,1,22,S/D,S/D,28,23
2010,07/10/2010,2,14,S/D,S/D,25,10
2010,07/10/2010,3,13,S/D,S/D,2,8
2010,07/10/2010,4,11,S/D,S/D,9,S/D
2010,07/10/2010,5,11,S/D,S/D,12,13
2010,07/10/2010,6,16,S/D,S/D,1,16
2010,07/10/2010,7,28,S/D,S/D,6,24
2010,07/10/2010,8,42,S/D,S/D,6,40
2010,07/10/2010,9,32,S/D,S/D,7,30
2010,07/10/2010,10,33,S/D,S/D,9,28
2010,07/10/2010,11,38,S/D,S/D,1,22
2010,07/10/2010,12,24,S/D,S/D,11,17
2010,07/10/2010,13,19,S/D,S/D,11,14
2010,07/10/2010,14,25,S/D,S/D,12,25
2010,07/10/2010,15,31,S/D,S/D,14,30
2010,07/10/2010,16,35,S/D,S/D,13,27
2010,07/10/2010,17,29,S/D,S/D,12,27
2010,07/10/2010,18,26,S/D,S/D,11,19
2010,07/10/2010,19,33,S/D,S/D,1,20
2010,07/10/2010,20,34,S/D,S/D,1,22
2010,07/10/2010,21,29,S/D,S/D,1,22
2010,07/10/2010,22,25,S/D,S/D,9,18
2010,07/10/2010,23,24,S/D,S/D,7,16
2010,07/10/2010,24,S/D,S/D,S/D,6,14
2010,08/10/2010,1,20,S/D,S/D,5,15
2010,08/10/2010,2,21,S/D,S/D,13,S/D
2010,08/10/2010,3,15,S/D,S/D,5,9
2010,08/10/2010,4,14,S/D,S/D,5,14
2010,08/10/2010,5,14,S/D,S/D,5,24
2010,08/10/2010,6,18,S/D,S/D,5,24
2010,08/10/2010,7,24,S/D,S/D,5,27
2010,08/10/2010,8,29,S/D,S/D,5,25
2010,08/10/2010,9,33,S/D,S/D,5,26
2010,08/10/2010,10,31,S/D,S/D,7,24
2010,08/10/2010,11,27,S/D,S/D,7,20
2010,08/10/2010,12,27,S/D,S/D,8,S/D
2010,08/10/2010,13,30,S/D,S/D,9,S/D
2010,08/10/2010,14,45,S/D,S/D,11,36
2010,08/10/2010,15,37,S/D,S/D,12,34
2010,08/10/2010,16,40,S/D,S/D,13,37
2010,08/10/2010,17,45,S/D,S/D,13,40
2010,08/10/2010,18,45,S/D,S/D,14,42
2010,08/10/2010,19,48,S/D,S/D,15,42
2010,08/10/2010,20,39,S/D,S/D,14,34
2010,08/10/2010,21,28,S/D,S/D,14,26
2010,08/10/2010,22,27,S/D,S/D,13,23
2010,08/10/2010,23,28,S/D,S/D,12,23
2010,08/10/2010,24,28,S/D,S/D,1,30
2010,09/10/2010,1,29,S/D,S/D,9,28
2010,09/10/2010,2,30,S/D,S/D,8,29
2010,09/10/2010,3,30,S/D,S/D,1,29
2010,09/10/2010,4,29,S/D,S/D,14,29
2010,09/10/2010,5,24,S/D,S/D,15,24
2010,09/10/2010,6,24,S/D,S/D,16,17
2010,09/10/2010,7,22,S/D,S/D,17,24
2010,09/10/2010,8,31,S/D,S/D,19,29
2010,09/10/2010,9,19,S/D,S/D,19,27
2010,09/10/2010,10,17,S/D,S/D,19,24
2010,09/10/2010,11,18,S/D,S/D,15,20
2010,09/10/2010,12,15,S/D,S/D,12,18
2010,09/10/2010,13,14,S/D,S/D,11,19
2010,09/10/2010,14,13,S/D,S/D,12,19
2010,09/10/2010,15,22,S/D,S/D,11,17
2010,09/10/2010,16,20,S/D,S/D,1,17
2010,09/10/2010,17,27,S/D,S/D,1,19
2010,09/10/2010,18,22,S/D,S/D,1,19
2010,09/10/2010,19,21,S/D,S/D,11,22
2010,09/10/2010,20,24,S/D,S/D,1,22
2010,09/10/2010,21,23,S/D,S/D,9,18
2010,09/10/2010,22,28,S/D,S/D,9,13
2010,09/10/2010,23,23,S/D,S/D,8,18
2010,09/10/2010,24,19,S/D,S/D,8,21
2010,10/10/2010,1,17,S/D,S/D,8,22
2010,10/10/2010,2,13,S/D,S/D,8,15
2010,10/10/2010,3,14,S/D,S/D,7,14
2010,10/10/2010,4,14,S/D,S/D,6,11
2010,10/10/2010,5,21,S/D,S/D,6,10
2010,10/10/2010,6,21,S/D,S/D,6,14
2010,10/10/2010,7,19,S/D,S/D,6,16
2010,10/10/2010,8,17,S/D,S/D,6,11
2010,10/10/2010,9,S/D,S/D,S/D,5,10
2010,10/10/2010,10,S/D,S/D,S/D,5,10
2010,10/10/2010,11,7,S/D,S/D,5,11
2010,10/10/2010,12,9,S/D,S/D,5,12
2010,10/10/2010,13,13,S/D,S/D,6,11
2010,10/10/2010,14,10,S/D,S/D,7,14
2010,10/10/2010,15,10,S/D,S/D,7,9
2010,10/10/2010,16,10,S/D,S/D,7,10
2010,10/10/2010,17,11,S/D,S/D,7,12
2010,10/10/2010,18,14,S/D,S/D,7,16
2010,10/10/2010,19,16,S/D,S/D,8,16
2010,10/10/2010,20,22,S/D,S/D,8,21
2010,10/10/2010,21,22,S/D,S/D,8,22
2010,10/10/2010,22,22,S/D,S/D,7,23
2010,10/10/2010,23,22,S/D,S/D,7,29
2010,10/10/2010,24,20,S/D,S/D,7,20
2010,11/10/2010,1,15,S/D,S/D,7,14
2010,11/10/2010,2,14,S/D,S/D,7,11
2010,11/10/2010,3,17,S/D,S/D,6,9
2010,11/10/2010,4,10,S/D,S/D,5,6
2010,11/10/2010,5,9,S/D,S/D,5,8
2010,11/10/2010,6,11,S/D,S/D,5,8
2010,11/10/2010,7,11,S/D,S/D,5,8
2010,11/10/2010,8,10,S/D,S/D,5,11
2010,11/10/2010,9,9,S/D,S/D,5,13
2010,11/10/2010,10,8,S/D,S/D,5,10
2010,11/10/2010,11,7,S/D,S/D,5,9
2010,11/10/2010,12,9,S/D,S/D,5,9
2010,11/10/2010,13,8,S/D,S/D,5,10
2010,11/10/2010,14,10,S/D,S/D,5,11
2010,11/10/2010,15,10,S/D,S/D,5,15
2010,11/10/2010,16,10,S/D,S/D,5,15
2010,11/10/2010,17,11,S/D,S/D,5,15
2010,11/10/2010,18,13,S/D,S/D,6,15
2010,11/10/2010,19,21,S/D,S/D,7,20
2010,11/10/2010,20,26,S/D,S/D,8,22
2010,11/10/2010,21,25,S/D,S/D,9,20
2010,11/10/2010,22,30,S/D,S/D,9,24
2010,11/10/2010,23,26,S/D,S/D,9,18
2010,11/10/2010,24,16,S/D,S/D,8,16
2010,12/10/2010,1,12,S/D,S/D,7,12
2010,12/10/2010,2,9,S/D,S/D,6,10
2010,12/10/2010,3,7,S/D,S/D,5,7
2010,12/10/2010,4,7,S/D,S/D,5,6
2010,12/10/2010,5,7,S/D,S/D,5,7
2010,12/10/2010,6,9,S/D,S/D,5,14
2010,12/10/2010,7,16,S/D,S/D,5,18
2010,12/10/2010,8,19,S/D,S/D,5,22
2010,12/10/2010,9,S/D,S/D,S/D,5,21
2010,12/10/2010,10,S/D,S/D,S/D,5,22
2010,12/10/2010,11,S/D,S/D,S/D,7,21
2010,12/10/2010,12,S/D,S/D,S/D,9,21
2010,12/10/2010,13,S/D,S/D,S/D,1,19
2010,12/10/2010,14,S/D,S/D,S/D,1,18
2010,12/10/2010,15,20,S/D,S/D,11,20
2010,12/10/2010,16,21,S/D,S/D,1,20
2010,12/10/2010,17,28,S/D,S/D,1,24
2010,12/10/2010,18,24,S/D,S/D,12,27
2010,12/10/2010,19,30,S/D,S/D,12,26
2010,12/10/2010,20,35,S/D,S/D,11,26
2010,12/10/2010,21,35,S/D,S/D,11,33
2010,12/10/2010,22,34,S/D,S/D,13,31
2010,12/10/2010,23,24,S/D,S/D,13,26
2010,12/10/2010,24,21,S/D,S/D,13,15
2010,13/10/2010,1,25,S/D,S/D,12,13
2010,13/10/2010,2,11,S/D,S/D,9,8
2010,13/10/2010,3,8,S/D,S/D,7,6
2010,13/10/2010,4,7,S/D,S/D,6,7
2010,13/10/2010,5,7,S/D,S/D,5,7
2010,13/10/2010,6,10,S/D,S/D,5,13
2010,13/10/2010,7,17,S/D,S/D,5,17
2010,13/10/2010,8,20,S/D,S/D,5,21
2010,13/10/2010,9,17,S/D,S/D,5,19
2010,13/10/2010,10,17,S/D,S/D,5,19
2010,13/10/2010,11,22,S/D,S/D,6,21
2010,13/10/2010,12,18,S/D,S/D,7,21
2010,13/10/2010,13,18,S/D,S/D,8,20
2010,13/10/2010,14,27,S/D,S/D,1,20
2010,13/10/2010,15,21,S/D,S/D,11,24
2010,13/10/2010,16,28,S/D,S/D,12,27
2010,13/10/2010,17,41,S/D,S/D,12,28
2010,13/10/2010,18,49,S/D,S/D,12,29
2010,13/10/2010,19,56,S/D,S/D,16,32
2010,13/10/2010,20,S/D,S/D,S/D,24,32
2010,13/10/2010,21,S/D,S/D,S/D,29,29
2010,13/10/2010,22,39,S/D,S/D,28,28
2010,13/10/2010,23,35,S/D,S/D,32,S/D
2010,13/10/2010,24,30,S/D,S/D,33,31
2010,14/10/2010,1,27,S/D,S/D,36,30
2010,14/10/2010,2,26,S/D,S/D,41,29
2010,14/10/2010,3,30,S/D,S/D,4,30
2010,14/10/2010,4,27,S/D,S/D,33,32
2010,14/10/2010,5,30,S/D,S/D,28,26
2010,14/10/2010,6,27,S/D,S/D,26,22
2010,14/10/2010,7,32,S/D,S/D,23,31
2010,14/10/2010,8,36,S/D,S/D,24,35
2010,14/10/2010,9,S/D,S/D,S/D,22,33
2010,14/10/2010,10,42,S/D,S/D,17,32
2010,14/10/2010,11,38,S/D,S/D,2,40
2010,14/10/2010,12,30,S/D,S/D,19,26
2010,14/10/2010,13,S/D,S/D,S/D,19,12
2010,14/10/2010,14,S/D,S/D,S/D,2,13
2010,14/10/2010,15,S/D,S/D,S/D,2,13
2010,14/10/2010,16,17,S/D,S/D,16,14
2010,14/10/2010,17,18,S/D,S/D,15,14
2010,14/10/2010,18,18,S/D,S/D,14,15
2010,14/10/2010,19,19,S/D,S/D,9,16
2010,14/10/2010,20,19,S/D,S/D,8,16
2010,14/10/2010,21,17,S/D,S/D,8,16
2010,14/10/2010,22,15,S/D,S/D,7,16
2010,14/10/2010,23,13,S/D,S/D,7,15
2010,14/10/2010,24,12,S/D,S/D,6,11
2010,15/10/2010,1,11,S/D,S/D,6,11
2010,15/10/2010,2,9,S/D,S/D,5,9
2010,15/10/2010,3,7,S/D,S/D,5,8
2010,15/10/2010,4,7,S/D,S/D,5,6
2010,15/10/2010,5,8,S/D,S/D,5,7
2010,15/10/2010,6,11,S/D,S/D,5,11
2010,15/10/2010,7,14,S/D,S/D,5,13
2010,15/10/2010,8,17,S/D,S/D,5,15
2010,15/10/2010,9,20,S/D,S/D,5,16
2010,15/10/2010,10,25,S/D,S/D,5,S/D
2010,15/10/2010,11,18,S/D,S/D,5,S/D
2010,15/10/2010,12,28,S/D,S/D,5,S/D
2010,15/10/2010,13,23,S/D,S/D,5,S/D
2010,15/10/2010,14,20,S/D,S/D,7,22
2010,15/10/2010,15,19,S/D,S/D,8,18
2010,15/10/2010,16,19,S/D,S/D,8,13
2010,15/10/2010,17,20,S/D,S/D,8,14
2010,15/10/2010,18,21,S/D,S/D,8,15
2010,15/10/2010,19,22,S/D,S/D,8,18
2010,15/10/2010,20,21,S/D,S/D,9,20
2010,15/10/2010,21,22,S/D,S/D,9,20
2010,15/10/2010,22,19,S/D,S/D,8,19
2010,15/10/2010,23,18,S/D,S/D,9,20
2010,15/10/2010,24,17,S/D,S/D,9,20
2010,16/10/2010,1,20,S/D,S/D,1,19
2010,16/10/2010,2,16,S/D,S/D,1,15
2010,16/10/2010,3,11,S/D,S/D,9,9
2010,16/10/2010,4,8,S/D,S/D,7,S/D
2010,16/10/2010,5,S/D,S/D,S/D,7,7
2010,16/10/2010,6,S/D,S/D,S/D,5,10
2010,16/10/2010,7,15,S/D,S/D,5,15
2010,16/10/2010,8,16,S/D,S/D,5,14
2010,16/10/2010,9,14,S/D,S/D,5,10
2010,16/10/2010,10,14,S/D,S/D,5,10
2010,16/10/2010,11,14,S/D,S/D,5,10
2010,16/10/2010,12,14,S/D,S/D,5,10
2010,16/10/2010,13,15,S/D,S/D,5,10
2010,16/10/2010,14,15,S/D,S/D,5,11
2010,16/10/2010,15,16,S/D,S/D,5,10
2010,16/10/2010,16,15,S/D,S/D,5,10
2010,16/10/2010,17,15,S/D,S/D,5,9
2010,16/10/2010,18,19,S/D,S/D,5,9
2010,16/10/2010,19,22,S/D,S/D,5,11
2010,16/10/2010,20,25,S/D,S/D,5,15
2010,16/10/2010,21,31,S/D,S/D,5,21
2010,16/10/2010,22,32,S/D,S/D,5,26
2010,16/10/2010,23,32,S/D,S/D,7,29
2010,16/10/2010,24,29,S/D,S/D,9,30
2010,17/10/2010,1,25,S/D,S/D,1,23
2010,17/10/2010,2,24,S/D,S/D,1,24
2010,17/10/2010,3,21,S/D,S/D,11,19
2010,17/10/2010,4,15,S/D,S/D,11,18
2010,17/10/2010,5,12,S/D,S/D,1,10
2010,17/10/2010,6,12,S/D,S/D,8,10
2010,17/10/2010,7,13,S/D,S/D,6,10
2010,17/10/2010,8,13,S/D,S/D,5,9
2010,17/10/2010,9,10,S/D,S/D,5,7
2010,17/10/2010,10,11,S/D,S/D,5,7
2010,17/10/2010,11,8,S/D,S/D,5,6
2010,17/10/2010,12,11,S/D,S/D,5,8
2010,17/10/2010,13,11,S/D,S/D,5,9
2010,17/10/2010,14,13,S/D,S/D,5,9
2010,17/10/2010,15,10,S/D,S/D,5,8
2010,17/10/2010,16,10,S/D,S/D,5,8
2010,17/10/2010,17,12,S/D,S/D,5,8
2010,17/10/2010,18,16,S/D,S/D,5,9
2010,17/10/2010,19,S/D,S/D,S/D,5,12
2010,17/10/2010,20,S/D,S/D,S/D,5,17
2010,17/10/2010,21,S/D,S/D,S/D,5,22
2010,17/10/2010,22,S/D,S/D,S/D,5,22
2010,17/10/2010,23,S/D,S/D,S/D,5,24
2010,17/10/2010,24,S/D,S/D,S/D,7,27
2010,18/10/2010,1,S/D,S/D,S/D,9,26
2010,18/10/2010,2,S/D,S/D,S/D,1,25
2010,18/10/2010,3,S/D,S/D,S/D,11,25
2010,18/10/2010,4,S/D,S/D,S/D,11,21
2010,18/10/2010,5,S/D,S/D,S/D,11,21
2010,18/10/2010,6,S/D,S/D,S/D,11,23
2010,18/10/2010,7,S/D,S/D,S/D,11,23
2010,18/10/2010,8,S/D,S/D,S/D,1,22
2010,18/10/2010,9,S/D,S/D,S/D,11,27
2010,18/10/2010,10,S/D,S/D,S/D,13,34
2010,18/10/2010,11,S/D,S/D,S/D,16,35
2010,18/10/2010,12,S/D,S/D,S/D,18,32
2010,18/10/2010,13,S/D,S/D,S/D,2,35
2010,18/10/2010,14,27,S/D,S/D,21,30
2010,18/10/2010,15,24,S/D,S/D,22,27
2010,18/10/2010,16,27,S/D,S/D,22,28
2010,18/10/2010,17,33,S/D,S/D,21,32
2010,18/10/2010,18,31,S/D,S/D,2,38
2010,18/10/2010,19,40,S/D,S/D,21,42
2010,18/10/2010,20,45,S/D,S/D,22,40
2010,18/10/2010,21,45,S/D,S/D,23,41
2010,18/10/2010,22,48,S/D,S/D,23,43
2010,18/10/2010,23,46,S/D,S/D,23,31
2010,18/10/2010,24,33,S/D,S/D,23,27
2010,19/10/2010,1,21,S/D,S/D,21,21
2010,19/10/2010,2,18,S/D,S/D,2,20
2010,19/10/2010,3,15,S/D,S/D,14,18
2010,19/10/2010,4,10,S/D,S/D,11,17
2010,19/10/2010,5,13,S/D,S/D,8,21
2010,19/10/2010,6,22,S/D,S/D,8,25
2010,19/10/2010,7,24,S/D,S/D,9,28
2010,19/10/2010,8,25,S/D,S/D,1,30
2010,19/10/2010,9,23,S/D,S/D,14,33
2010,19/10/2010,10,28,S/D,S/D,17,35
2010,19/10/2010,11,29,S/D,S/D,2,38
2010,19/10/2010,12,24,S/D,S/D,23,33
2010,19/10/2010,13,21,S/D,S/D,24,30
2010,19/10/2010,14,17,S/D,S/D,24,28
2010,19/10/2010,15,18,S/D,S/D,28,26
2010,19/10/2010,16,25,S/D,S/D,27,30
2010,19/10/2010,17,25,S/D,S/D,26,34
2010,19/10/2010,18,S/D,S/D,S/D,25,37
2010,19/10/2010,19,S/D,S/D,S/D,25,39
2010,19/10/2010,20,47,S/D,S/D,25,40
2010,19/10/2010,21,46,S/D,S/D,25,35
2010,19/10/2010,22,43,S/D,S/D,26,38
2010,19/10/2010,23,38,S/D,S/D,22,32
2010,19/10/2010,24,42,S/D,S/D,22,29
2010,20/10/2010,1,37,S/D,S/D,21,26
2010,20/10/2010,2,23,S/D,S/D,19,27
2010,20/10/2010,3,17,S/D,S/D,16,24
2010,20/10/2010,4,12,S/D,S/D,14,18
2010,20/10/2010,5,10,S/D,S/D,12,19
2010,20/10/2010,6,15,S/D,S/D,1,29
2010,20/10/2010,7,23,S/D,S/D,9,31
2010,20/10/2010,8,24,S/D,S/D,1,30
2010,20/10/2010,9,21,S/D,S/D,11,26
2010,20/10/2010,10,19,S/D,S/D,12,27
2010,20/10/2010,11,19,S/D,S/D,13,26
2010,20/10/2010,12,20,S/D,S/D,15,25
2010,20/10/2010,13,19,S/D,S/D,16,25
2010,20/10/2010,14,19,S/D,S/D,17,25
2010,20/10/2010,15,17,S/D,S/D,18,27
2010,20/10/2010,16,19,S/D,S/D,17,30
2010,20/10/2010,17,23,S/D,S/D,18,32
2010,20/10/2010,18,39,S/D,S/D,19,37
2010,20/10/2010,19,46,S/D,S/D,2,35
2010,20/10/2010,20,43,S/D,S/D,19,30
2010,20/10/2010,21,43,S/D,S/D,18,24
2010,20/10/2010,22,46,S/D,S/D,18,26
2010,20/10/2010,23,41,S/D,S/D,18,35
2010,20/10/2010,24,36,S/D,S/D,18,31
2010,21/10/2010,1,22,S/D,S/D,17,24
2010,21/10/2010,2,14,S/D,S/D,14,22
2010,21/10/2010,3,9,S/D,S/D,11,15
2010,21/10/2010,4,6,S/D,S/D,1,14
2010,21/10/2010,5,8,S/D,S/D,9,15
2010,21/10/2010,6,11,S/D,S/D,9,21
2010,21/10/2010,7,22,S/D,S/D,8,27
2010,21/10/2010,8,19,S/D,S/D,8,25
2010,21/10/2010,9,23,S/D,S/D,8,26
2010,21/10/2010,10,21,S/D,S/D,1,26
2010,21/10/2010,11,26,S/D,S/D,12,28
2010,21/10/2010,12,24,S/D,S/D,13,26
2010,21/10/2010,13,27,S/D,S/D,14,24
2010,21/10/2010,14,32,S/D,S/D,16,33
2010,21/10/2010,15,27,S/D,S/D,29,S/D
2010,21/10/2010,16,38,S/D,S/D,34,S/D
2010,21/10/2010,17,47,S/D,S/D,39,S/D
2010,21/10/2010,18,46,S/D,S/D,41,S/D
2010,21/10/2010,19,57,S/D,S/D,41,S/D
2010,21/10/2010,20,61,S/D,S/D,36,S/D
2010,21/10/2010,21,62,S/D,S/D,40,S/D
2010,21/10/2010,22,51,S/D,S/D,45,S/D
2010,21/10/2010,23,46,S/D,S/D,44,S/D
2010,21/10/2010,24,31,S/D,S/D,40,S/D
2010,22/10/2010,1,13,S/D,S/D,20,S/D
2010,22/10/2010,2,S/D,S/D,S/D,9,S/D
2010,22/10/2010,3,S/D,S/D,S/D,7,S/D
2010,22/10/2010,4,5,S/D,S/D,7,S/D
2010,22/10/2010,5,6,S/D,S/D,7,S/D
2010,22/10/2010,6,9,S/D,S/D,9,S/D
2010,22/10/2010,7,15,S/D,S/D,16,S/D
2010,22/10/2010,8,23,S/D,S/D,18,S/D
2010,22/10/2010,9,24,S/D,S/D,15,S/D
2010,22/10/2010,10,19,S/D,S/D,14,S/D
2010,22/10/2010,11,19,S/D,S/D,12,S/D
2010,22/10/2010,12,20,S/D,S/D,S/D,S/D
2010,22/10/2010,13,19,S/D,S/D,5,21
2010,22/10/2010,14,20,S/D,S/D,5,24
2010,22/10/2010,15,16,S/D,S/D,5,17
2010,22/10/2010,16,11,S/D,S/D,5,16
2010,22/10/2010,17,17,S/D,S/D,5,20
2010,22/10/2010,18,23,S/D,S/D,6,21
2010,22/10/2010,19,22,S/D,S/D,6,20
2010,22/10/2010,20,18,S/D,S/D,6,19
2010,22/10/2010,21,18,S/D,S/D,6,18
2010,22/10/2010,22,22,S/D,S/D,6,18
2010,22/10/2010,23,18,S/D,S/D,5,16
2010,22/10/2010,24,27,S/D,S/D,6,22
2010,23/10/2010,1,24,S/D,S/D,6,25
2010,23/10/2010,2,27,S/D,S/D,6,23
2010,23/10/2010,3,26,S/D,S/D,6,22
2010,23/10/2010,4,27,S/D,S/D,6,25
2010,23/10/2010,5,25,S/D,S/D,6,25
2010,23/10/2010,6,25,S/D,S/D,7,24
2010,23/10/2010,7,23,S/D,S/D,8,22
2010,23/10/2010,8,23,S/D,S/D,8,20
2010,23/10/2010,9,22,S/D,S/D,8,20
2010,23/10/2010,10,S/D,S/D,S/D,7,14
2010,23/10/2010,11,S/D,S/D,S/D,7,11
2010,23/10/2010,12,17,S/D,S/D,7,17
2010,23/10/2010,13,19,S/D,S/D,5,21
2010,23/10/2010,14,20,S/D,S/D,5,24
2010,23/10/2010,15,16,S/D,S/D,5,17
2010,23/10/2010,16,11,S/D,S/D,5,16
2010,23/10/2010,17,17,S/D,S/D,5,20
2010,23/10/2010,18,23,S/D,S/D,6,21
2010,23/10/2010,19,22,S/D,S/D,6,20
2010,23/10/2010,20,18,S/D,S/D,6,19
2010,23/10/2010,21,18,S/D,S/D,6,18
2010,23/10/2010,22,22,S/D,S/D,6,18
2010,23/10/2010,23,18,S/D,S/D,5,16
2010,23/10/2010,24,27,S/D,S/D,6,22
2010,24/10/2010,1,24,S/D,S/D,6,25
2010,24/10/2010,2,27,S/D,S/D,6,23
2010,24/10/2010,3,26,S/D,S/D,6,22
2010,24/10/2010,4,27,S/D,S/D,6,25
2010,24/10/2010,5,25,S/D,S/D,6,25
2010,24/10/2010,6,25,S/D,S/D,7,24
2010,24/10/2010,7,23,S/D,S/D,8,22
2010,24/10/2010,8,23,S/D,S/D,8,20
2010,24/10/2010,9,22,S/D,S/D,8,20
2010,24/10/2010,10,S/D,S/D,S/D,7,14
2010,24/10/2010,11,S/D,S/D,S/D,7,11
2010,24/10/2010,12,17,S/D,S/D,7,17
2010,24/10/2010,13,16,S/D,S/D,7,16
2010,24/10/2010,14,14,S/D,S/D,6,14
2010,24/10/2010,15,14,S/D,S/D,5,16
2010,24/10/2010,16,17,S/D,S/D,5,14
2010,24/10/2010,17,25,S/D,S/D,5,19
2010,24/10/2010,18,36,S/D,S/D,5,25
2010,24/10/2010,19,29,S/D,S/D,6,24
2010,24/10/2010,20,31,S/D,S/D,6,29
2010,24/10/2010,21,31,S/D,S/D,7,30
2010,24/10/2010,22,21,S/D,S/D,8,29
2010,24/10/2010,23,23,S/D,S/D,9,24
2010,24/10/2010,24,22,S/D,S/D,9,24
2010,25/10/2010,1,21,S/D,S/D,9,28
2010,25/10/2010,2,21,S/D,S/D,9,24
2010,25/10/2010,3,20,S/D,S/D,9,27
2010,25/10/2010,4,24,S/D,S/D,9,23
2010,25/10/2010,5,18,S/D,S/D,8,20
2010,25/10/2010,6,18,S/D,S/D,7,24
2010,25/10/2010,7,29,S/D,S/D,9,31
2010,25/10/2010,8,33,S/D,S/D,12,32
2010,25/10/2010,9,38,S/D,S/D,14,28
2010,25/10/2010,10,31,S/D,S/D,14,24
2010,25/10/2010,11,S/D,S/D,S/D,14,22
2010,25/10/2010,12,S/D,S/D,S/D,15,21
2010,25/10/2010,13,S/D,S/D,S/D,0,S/D
2010,25/10/2010,14,S/D,S/D,S/D,0,S/D
2010,25/10/2010,15,S/D,S/D,S/D,0,S/D
2010,25/10/2010,16,S/D,S/D,S/D,0,S/D
2010,25/10/2010,17,S/D,S/D,S/D,0,S/D
2010,25/10/2010,18,S/D,S/D,S/D,0,S/D
2010,25/10/2010,19,S/D,S/D,S/D,0,S/D
2010,25/10/2010,20,S/D,S/D,S/D,0,S/D
2010,25/10/2010,21,S/D,S/D,S/D,0,S/D
2010,25/10/2010,22,S/D,S/D,S/D,0,S/D
2010,25/10/2010,23,S/D,S/D,S/D,0,S/D
2010,25/10/2010,24,S/D,S/D,S/D,0,S/D
2010,26/10/2010,1,S/D,S/D,S/D,0,S/D
2010,26/10/2010,2,S/D,S/D,S/D,0,S/D
2010,26/10/2010,3,S/D,S/D,S/D,0,S/D
2010,26/10/2010,4,S/D,S/D,S/D,0,S/D
2010,26/10/2010,5,S/D,S/D,S/D,0,S/D
2010,26/10/2010,6,S/D,S/D,S/D,S/D,S/D
2010,26/10/2010,7,S/D,S/D,S/D,0,S/D
2010,26/10/2010,8,S/D,S/D,S/D,0,S/D
2010,26/10/2010,9,S/D,S/D,S/D,0,S/D
2010,26/10/2010,10,S/D,S/D,S/D,0,S/D
2010,26/10/2010,11,S/D,S/D,S/D,0,S/D
2010,26/10/2010,12,S/D,S/D,S/D,0,S/D
2010,26/10/2010,13,S/D,S/D,S/D,45,40
2010,26/10/2010,14,S/D,S/D,S/D,44,47
2010,26/10/2010,15,S/D,S/D,S/D,4,43
2010,26/10/2010,16,S/D,S/D,S/D,32,39
2010,26/10/2010,17,S/D,S/D,S/D,24,36
2010,26/10/2010,18,S/D,S/D,S/D,2,31
2010,26/10/2010,19,S/D,S/D,S/D,21,31
2010,26/10/2010,20,S/D,S/D,S/D,22,31
2010,26/10/2010,21,S/D,S/D,S/D,2,29
2010,26/10/2010,22,S/D,S/D,S/D,18,29
2010,26/10/2010,23,S/D,S/D,S/D,17,26
2010,26/10/2010,24,S/D,S/D,S/D,16,22
2010,27/10/2010,1,S/D,S/D,S/D,15,18
2010,27/10/2010,2,S/D,S/D,S/D,13,14
2010,27/10/2010,3,S/D,S/D,S/D,9,10
2010,27/10/2010,4,S/D,S/D,S/D,6,8
2010,27/10/2010,5,S/D,S/D,S/D,5,8
2010,27/10/2010,6,S/D,S/D,S/D,5,8
2010,27/10/2010,7,S/D,S/D,S/D,5,10
2010,27/10/2010,8,S/D,S/D,S/D,5,11
2010,27/10/2010,9,S/D,S/D,S/D,5,9
2010,27/10/2010,10,S/D,S/D,S/D,5,7
2010,27/10/2010,11,S/D,S/D,S/D,5,9
2010,27/10/2010,12,S/D,S/D,S/D,5,8
2010,27/10/2010,13,S/D,S/D,S/D,5,9
2010,27/10/2010,14,S/D,S/D,S/D,5,11
2010,27/10/2010,15,S/D,S/D,S/D,5,9
2010,27/10/2010,16,S/D,S/D,S/D,5,9
2010,27/10/2010,17,S/D,S/D,S/D,5,11
2010,27/10/2010,18,S/D,S/D,S/D,5,13
2010,27/10/2010,19,S/D,S/D,S/D,5,13
2010,27/10/2010,20,S/D,S/D,S/D,5,12
2010,27/10/2010,21,S/D,S/D,S/D,5,11
2010,27/10/2010,22,S/D,S/D,S/D,5,17
2010,27/10/2010,23,S/D,S/D,S/D,5,18
2010,27/10/2010,24,S/D,S/D,S/D,5,27
2010,28/10/2010,1,S/D,S/D,S/D,5,19
2010,28/10/2010,2,S/D,S/D,S/D,5,20
2010,28/10/2010,3,S/D,S/D,S/D,5,15
2010,28/10/2010,4,S/D,S/D,S/D,5,7
2010,28/10/2010,5,S/D,S/D,S/D,5,8
2010,28/10/2010,6,S/D,S/D,S/D,5,14
